#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,exchange,symbol,timeframe
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-02T23:06:33.222Z,110984.37700000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T03:54:43.224Z,111252.00333333334,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T08:42:53.226Z,110908.679,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T13:31:03.228Z,111331.05600000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T18:19:13.23Z,111994.11333333334,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-03T23:07:23.232Z,112057.21800000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T03:55:33.234Z,111731.98000000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T08:43:43.236Z,110728.544,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T13:31:53.238Z,110810.544,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T18:20:03.24Z,109746.3711111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-04T23:08:13.242Z,110368.526,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T03:56:23.244Z,110965.90222222224,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T08:44:33.246Z,111897.03800000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T13:32:43.248Z,112513.38700000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T18:20:53.25Z,111008.85333333335,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-05T23:09:03.252Z,111129.68999999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T03:57:13.254Z,110858.87444444445,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T08:45:23.256Z,110819.68899999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T13:33:33.258Z,110783.61299999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T18:21:43.26Z,110507.40333333335,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-06T23:09:53.262Z,110158.95799999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T03:58:03.264Z,110443.43555555557,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T08:46:13.266Z,110680.965,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T13:34:23.268Z,111153.63,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T18:22:33.27Z,111165.88111111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-07T23:10:43.272Z,111175.39499999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T03:58:53.274Z,111067.96444444446,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T08:47:03.276Z,111178.9,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T13:35:13.278Z,111987.29699999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T18:23:23.28Z,112449.34444444446,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-08T23:11:33.282Z,112213.942,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T03:59:43.284Z,111604.58888888889,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T08:47:53.286Z,112478.10099999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T13:36:03.288Z,112778.553,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T18:24:13.29Z,111434.61333333334,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-09T23:12:23.292Z,111323.048,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T04:00:33.294Z,111288.19399999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T08:48:43.296Z,111923.97111111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T13:36:53.298Z,112591.281,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T18:25:03.3Z,113812.64222222223,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-10T23:13:13.302Z,113646.47,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T04:01:23.304Z,113944.577,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T08:49:33.306Z,114186.38333333333,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T13:37:43.308Z,113996.07899999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T18:25:53.31Z,114413.92777777779,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-11T23:14:03.312Z,114499.12700000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T04:02:13.314Z,115484.25,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T08:50:23.316Z,115326.25333333334,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T13:38:33.318Z,115021.41200000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T18:26:43.32Z,115367.38888888892,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-12T23:14:53.322Z,116203.23999999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T04:03:03.324Z,115986.73300000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T08:51:13.326Z,115761.51666666666,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T13:39:23.328Z,115958.349,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T18:27:33.33Z,115655.73666666666,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-13T23:15:43.332Z,115808.86899999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T04:03:53.334Z,115878.68900000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T08:52:03.336Z,115785.2222222222,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T13:40:13.338Z,115876.08399999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T18:28:23.34Z,115436.78222222223,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-14T23:16:33.342Z,115733.50899999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T04:04:43.344Z,115295.48099999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T08:52:53.346Z,116101.44222222223,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T13:41:03.348Z,114879.272,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T18:29:13.35Z,114785.95777777777,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-15T23:17:23.352Z,115301.23300000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T04:05:33.354Z,115206.96099999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T08:53:43.356Z,115712.49,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T13:41:53.358Z,115446.28600000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T18:30:03.36Z,115814.94900000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-16T23:18:13.362Z,116713.68777777777,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T04:06:23.364Z,116649.91799999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T08:54:33.366Z,116876.7911111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T13:42:43.368Z,116430.992,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T18:30:53.37Z,115735.16400000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-17T23:19:03.372Z,115854.42777777779,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T04:07:13.374Z,116751.36499999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T08:55:23.376Z,117226.94222222222,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T13:43:33.378Z,117222.888,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T18:31:43.38Z,117590.08800000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-18T23:19:53.382Z,117425.03333333331,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T04:08:03.384Z,117142.05100000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T08:56:13.386Z,116894.74777777778,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T13:44:23.388Z,116460.987,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T18:32:33.39Z,115894.13200000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-19T23:20:43.392Z,115412.07555555557,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T04:08:53.394Z,115579.719,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T08:57:03.396Z,115694.88333333332,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T13:45:13.398Z,115789.496,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T18:33:23.4Z,115933.63100000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-20T23:21:33.402Z,115762.88888888889,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T04:09:43.404Z,115626.57200000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T08:57:53.406Z,115640.78111111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T13:46:03.408Z,115630.313,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T18:34:13.41Z,115503.616,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-21T23:22:23.412Z,115426.69444444444,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T04:10:33.414Z,114685.84599999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T08:58:43.416Z,113408.44222222223,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T13:46:53.418Z,112665.02100000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T18:35:03.42Z,112774.598,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-22T23:23:13.422Z,112558.9,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T04:11:23.424Z,112355.60500000001,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T08:59:33.426Z,112766.72222222222,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T13:47:43.428Z,112947.81499999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T18:35:53.43Z,112700.63888888888,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-23T23:24:03.432Z,111915.56111111112,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T04:12:13.434Z,112112.101,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T09:00:23.436Z,112456.91555555555,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T13:48:33.438Z,112892.55124999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T18:36:43.44Z,113493.38333333333,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-24T23:24:53.442Z,113483.27999999998,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T04:13:03.444Z,112914.21299999999,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T09:01:13.446Z,111802.91300000002,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T13:49:23.448Z,111534.19111111111,open,prices,binance,BTCUSDT,30m
,,3,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-09-25T16:45:02.889Z,111280.33,open,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-15T17:37:32.73Z,655.1025574999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-15T22:25:42.732Z,482.5646066666667,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T03:13:52.734Z,255.041092,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T08:02:02.736Z,221.18388299999998,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T12:50:12.738Z,315.4567288888889,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T17:38:22.74Z,562.7008750000001,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-16T22:26:32.742Z,419.38935555555554,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T03:14:42.744Z,272.516801,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T08:02:52.746Z,249.419074,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T12:51:02.748Z,321.5924566666667,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T17:39:12.75Z,324.01700500000004,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-17T22:27:22.752Z,460.0481377777778,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T03:15:32.754Z,341.794994,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T08:03:42.756Z,465.27964600000007,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T12:51:52.758Z,399.5568055555556,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T17:40:02.76Z,565.0776579999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-18T22:28:12.762Z,329.46331444444445,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T03:16:22.764Z,173.03423700000002,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T08:04:32.766Z,114.150676,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T12:52:42.768Z,146.5144288888889,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T17:40:52.77Z,172.686103,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-19T22:29:02.772Z,126.25339222222222,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T03:17:12.774Z,115.61628599999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T08:05:22.776Z,132.17926400000002,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T12:53:32.778Z,335.22384444444447,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T17:41:42.78Z,311.373518,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-20T22:29:52.782Z,378.0149188888889,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T03:18:02.784Z,360.790278,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T08:06:12.786Z,335.71936300000004,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T12:54:22.788Z,332.59102333333334,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T17:42:32.79Z,476.3317109999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-21T22:30:42.792Z,322.5985099999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T03:18:52.794Z,396.63889333333333,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T08:07:02.796Z,532.360441,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T12:55:12.798Z,405.8180366666667,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T17:43:22.8Z,475.3960179999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-22T22:31:32.802Z,340.24728799999997,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T03:19:42.804Z,256.28659555555555,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T08:07:52.806Z,212.350002,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T12:56:02.808Z,252.91164888888886,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T17:44:12.81Z,496.677585,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-23T22:32:22.812Z,281.47025700000006,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T03:20:32.814Z,230.37511444444442,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T08:08:42.816Z,466.8755510000001,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T12:56:52.818Z,301.8541911111111,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T17:45:02.82Z,463.59208,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-24T22:33:12.822Z,176.51431300000002,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-25T03:21:22.824Z,1074.6118,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-25T08:09:32.826Z,1200.4341519999998,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-25T12:57:42.828Z,816.7929655555556,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-25T17:45:52.83Z,669.432707,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-25T22:34:02.832Z,287.380641,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-26T03:22:12.834Z,168.7759688888889,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-26T08:10:22.836Z,119.66805099999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-26T12:58:32.838Z,178.40577666666664,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-26T17:46:42.84Z,162.276369,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-26T22:34:52.842Z,124.87836399999999,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-27T03:23:02.844Z,123.84728333333335,volume,prices,binance,BTCUSDT,30m
,,4,2025-07-15T15:45:02Z,2025-09-25T16:45:02.889Z,2025-07-27T08:11:12.846Z,97.90140199999999,volume,prices,binance,BTCUSDT,30m
